headline,url,base_url,status
 అవును నిజమే.. అఘోరాగా బాలయ్య..! ,https://www.eenadu.net/archivespage/archivenewsdetails/220076049/1-05-2020/cinema/,https://www.eenadu.net/archivespage/cinemamore/1-05-2020,success
 ఇంట్లో చిక్కుకున్న మహిళల్ని కాపాడండి..! ,https://www.eenadu.net/archivespage/archivenewsdetails/220075570/1-05-2020/cinema/,https://www.eenadu.net/archivespage/cinemamore/1-05-2020,success
" సమంత, చైతన్య నా ఇంట్లోనే ఉంటున్నారు..! ",https://www.eenadu.net/archivespage/archivenewsdetails/220075569/1-05-2020/cinema/,https://www.eenadu.net/archivespage/cinemamore/1-05-2020,success
 వినీలాకాశానికి  విలక్షణ అభినయం... ,https://www.eenadu.net/archivespage/archivenewsdetails/220075564/1-05-2020/cinema/,https://www.eenadu.net/archivespage/cinemamore/1-05-2020,success
 ‘వరల్డ్‌ ఫేమస్‌ లవర్’‌పై రాశీఖన్నా కామెంట్స్‌ ,https://www.eenadu.net/archivespage/archivenewsdetails/220075559/1-05-2020/cinema/,https://www.eenadu.net/archivespage/cinemamore/1-05-2020,success
 గాలివానకు కూలిన కుటుంబం ,https://www.eenadu.net/archivespage/archivenewsdetails/220075910/1-05-2020/crime/,https://www.eenadu.net/archivespage/crimemore/1-05-2020,success
 గమ్యం చేరని ప్రయాణం ,https://www.eenadu.net/archivespage/archivenewsdetails/220075909/1-05-2020/crime/,https://www.eenadu.net/archivespage/crimemore/1-05-2020,success
 పాక్‌ మోర్టార్ల దాడిలో యువకుడి మృతి ,https://www.eenadu.net/archivespage/archivenewsdetails/220075908/1-05-2020/crime/,https://www.eenadu.net/archivespage/crimemore/1-05-2020,success
 ఎన్‌ఐఏ అదుపులో ఆయుధ డీలర్‌ ,https://www.eenadu.net/archivespage/archivenewsdetails/220075907/1-05-2020/crime/,https://www.eenadu.net/archivespage/crimemore/1-05-2020,success
 భలే భలే... కరోనాను తరిమే రోబోలు!,https://www.eenadu.net/archivespage/archivenewsdetails/120058100/1-05-2020/featurepage/n,https://www.eenadu.net/archivespage/featuremorenew/1-05-2020,success
 ఆణిముత్యం,https://www.eenadu.net/archivespage/archivenewsdetails/120058094/1-05-2020/featurepage/n,https://www.eenadu.net/archivespage/featuremorenew/1-05-2020,success
 రోజుకో పద్యం,https://www.eenadu.net/archivespage/archivenewsdetails/120058077/1-05-2020/featurepage/n,https://www.eenadu.net/archivespage/featuremorenew/1-05-2020,success
 నీడేది?,https://www.eenadu.net/archivespage/archivenewsdetails/120058070/1-05-2020/featurepage/n,https://www.eenadu.net/archivespage/featuremorenew/1-05-2020,success
 పెట్టుబడి వ్యూహాలకు పదును ,https://www.eenadu.net/archivespage/archivenewsdetails/220075897/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 అంగారక హెలికాప్టర్‌ ‘ఇన్‌జెన్యువిటీ’ ,https://www.eenadu.net/archivespage/archivenewsdetails/220075893/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 కార్డులు లేనివారికి రేషన్‌ ఇచ్చే విషయమై నిర్ణయం తీసుకోండి ,https://www.eenadu.net/archivespage/archivenewsdetails/220075892/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 యూఏఈ నుంచి వచ్చేయాలనుకుంటున్న భారతీయుల పేర్ల నమోదు ప్రారంభం ,https://www.eenadu.net/archivespage/archivenewsdetails/220075890/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 రవాణా వాహనాలకు పాసులు అక్కర్లేదు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075887/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 కరోనా వైరస్‌ మానవ సృష్టి కాదు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075885/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 జన ఔషధి యాప్‌ వినియోగదార్లు 3.25 లక్షలు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075884/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 కొత్త స్మార్ట్‌ఫోన్లలో ‘ఆరోగ్య సేతు’ తప్పనిసరి ,https://www.eenadu.net/archivespage/archivenewsdetails/220075882/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 ఎలక్ట్రానిక్‌ సాధనాల ద్వారా పిల్లలను చూసుకోవచ్చు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075881/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 కొవిడ్‌ చికిత్సలో మార్గదర్శకాల మార్పునకు పిటిషన్‌ ,https://www.eenadu.net/archivespage/archivenewsdetails/220075879/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 ‘సెంట్రల్‌ విస్టా’ను వ్యతిరేకిస్తూ దాఖలైన పిటిషన్‌ కొట్టివేత ,https://www.eenadu.net/archivespage/archivenewsdetails/220075877/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 స్థానిక నాయకుల సేవలు అవసరం ,https://www.eenadu.net/archivespage/archivenewsdetails/220075875/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 ఆ వెంటిలేటర్లు ప్రాణాలు తీస్తాయ్‌! ,https://www.eenadu.net/archivespage/archivenewsdetails/220075872/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 భారత్‌లో ‘ఫావిపిరవిర్‌’ ప్రయోగ పరీక్షలు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075871/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 కర్ణాటకలో మరొకరి మృతి ,https://www.eenadu.net/archivespage/archivenewsdetails/220075869/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
 తమిళనాడులో 138 కొత్త కేసులు ,https://www.eenadu.net/archivespage/archivenewsdetails/220075866/1-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/1-05-2020,success
రైతు సమస్యల పరిష్కారంలో ప్రభుత్వం విఫలం,https://www.eenadu.net/archivespage/archivenewsdetails/220075902/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
రైతుల సంతోషం చూసి ఓర్వలేరా?,https://www.eenadu.net/archivespage/archivenewsdetails/220075900/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కరోనా కేసుల తగ్గుదల వాస్తవమేనా?,https://www.eenadu.net/archivespage/archivenewsdetails/220075899/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఐక్యతతోనే సమస్యలను ఎదుర్కోగలం: సీపీఐ,https://www.eenadu.net/archivespage/archivenewsdetails/220075898/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
సాగు విధానం రూపకల్పనపై తొందర వద్దు: కిసాన్‌కాంగ్రెస్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075896/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
తొమ్మిది ఎంఎల్‌సీ స్థానాలకు ఎన్నికలు నిర్వహించండి,https://www.eenadu.net/archivespage/archivenewsdetails/220075894/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
తెలంగాణ భేష్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075864/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కరోనాను ఆటాడేస్తారు,https://www.eenadu.net/archivespage/archivenewsdetails/220075862/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
సుదీర్ఘ లాక్‌డౌన్‌ మంచిది కాదు,https://www.eenadu.net/archivespage/archivenewsdetails/220075859/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
నిర్బంధమే ఎక్కువ ప్రాణాలను హరిస్తుంది,https://www.eenadu.net/archivespage/archivenewsdetails/220075856/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
రాజధానిలో ఉద్ధృతి,https://www.eenadu.net/archivespage/archivenewsdetails/220075854/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
బాలీవుడ్‌ ప్రేమికుడు రిషి కపూర్‌ కన్నుమూత,https://www.eenadu.net/archivespage/archivenewsdetails/220075851/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కొవిడ్‌ సంకెళ్ల నుంచి ఊరట,https://www.eenadu.net/archivespage/archivenewsdetails/220075846/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
రూ. పది లక్షల పరిహారం,https://www.eenadu.net/archivespage/archivenewsdetails/220075840/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
రేపటి నుంచి నగదు బదిలీ,https://www.eenadu.net/archivespage/archivenewsdetails/220075838/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఇరుకు బతుకులు,https://www.eenadu.net/archivespage/archivenewsdetails/220075836/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
తాలు తీస్తున్నారని తండ్లాట,https://www.eenadu.net/archivespage/archivenewsdetails/220075831/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కదులుతున్న కూలీలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075823/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
మూడు నాలుగు నెలల్లో కరోనాకు ఔషధం,https://www.eenadu.net/archivespage/archivenewsdetails/220075816/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కొవిడ్‌పై రెమిడెసివిర్‌ పనిచేస్తోంది: గిలీద్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075812/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
హెచ్‌సీయూ ప్రవేశ పరీక్షలు ఆన్‌లైన్‌లో!,https://www.eenadu.net/archivespage/archivenewsdetails/220075811/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఆన్‌లైన్‌ జూదం.. అసలుకే మోసం,https://www.eenadu.net/archivespage/archivenewsdetails/220075808/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కువైట్‌లో క్షమాభిక్షకు ముగిసిన గడువు,https://www.eenadu.net/archivespage/archivenewsdetails/220075806/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఐటీ సంస్థలను కేంద్రం ఆదుకోవాలి,https://www.eenadu.net/archivespage/archivenewsdetails/220075804/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఏపీలో కొత్తగా 71 మందికి పాజిటివ్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075803/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"ఏపీ, మహారాష్ట్రలకు వెళ్లొద్దు",https://www.eenadu.net/archivespage/archivenewsdetails/220075801/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఖజానా జ్యువెల్లర్స్‌ రూ.10 కోట్ల విరాళం,https://www.eenadu.net/archivespage/archivenewsdetails/220075800/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కొవిడ్‌ వ్యాక్సిన్‌ డిజైన్‌ బృందంలో కడప శాస్త్రవేత్త,https://www.eenadu.net/archivespage/archivenewsdetails/220075799/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
మలక్‌పేట మార్కెట్‌కు కరోనా దెబ్బ,https://www.eenadu.net/archivespage/archivenewsdetails/220075946/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
సాయం.. అభ్యాసం,https://www.eenadu.net/archivespage/archivenewsdetails/220075943/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
తొందరపడి దళారులకు విక్రయించకండి,https://www.eenadu.net/archivespage/archivenewsdetails/220075941/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కూలీలను రైళ్లలో తరలించాలి: తలసాని,https://www.eenadu.net/archivespage/archivenewsdetails/220075939/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
సీఎం సహాయనిధికి విరాళాలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075937/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
నిర్మాణ కార్మికులకు ఏదైనా ఒకటే సాయం!,https://www.eenadu.net/archivespage/archivenewsdetails/220075935/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"గవర్నర్‌, సీఎంల మేడే శుభాకాంక్షలు",https://www.eenadu.net/archivespage/archivenewsdetails/220075933/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఒకే రోజు రెండు లక్షల మెట్రిక్‌ టన్నుల ధాన్యం కొనుగోలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075931/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
గుజరాత్‌ నుంచి రాష్ట్రానికి చేరుకున్న ఏపీ జాలర్లు,https://www.eenadu.net/archivespage/archivenewsdetails/220075930/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"నాయకులు, ఆత్మీయులతో దత్తాత్రేయ సంభాషణ",https://www.eenadu.net/archivespage/archivenewsdetails/220075929/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
పార్థసారథి పదవీ విరమణ,https://www.eenadu.net/archivespage/archivenewsdetails/220075928/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఏపీలో 50 ఏళ్ల లోపు వారికి కరోనా సోకితే ఇంట్లోనే చికిత్స,https://www.eenadu.net/archivespage/archivenewsdetails/220075927/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
లాభసాటి అయితేనే... సాగుకు యువత ముందుకొస్తారు,https://www.eenadu.net/archivespage/archivenewsdetails/220075926/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
సింగరేణి కార్మికులకు వెంటనే జీతాలు చెల్లించాలి: కిషన్‌రెడ్డి,https://www.eenadu.net/archivespage/archivenewsdetails/220075925/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
టీవర్క్స్‌లో నమూనాల ప్రదర్శన,https://www.eenadu.net/archivespage/archivenewsdetails/220075923/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"హైదరాబాద్‌, దిల్లీలకు ఏపీ మీడియా సమన్వయకర్తల నియామకం",https://www.eenadu.net/archivespage/archivenewsdetails/220075922/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
వాహన పన్నుచెల్లింపులో వెసులుబాటు,https://www.eenadu.net/archivespage/archivenewsdetails/220075921/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
గిరిజన సంక్షేమ పాఠశాలల్లో అవకతవకలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075919/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
4లోపు ఎఫ్‌టీవోలు ఆమోదించాలి,https://www.eenadu.net/archivespage/archivenewsdetails/220075918/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
పశుసంవర్ధక శాఖకు రూ.518 కోట్లు విడుదల,https://www.eenadu.net/archivespage/archivenewsdetails/220075917/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
విజ్ఞాన్‌ గ్రూపు లార వర్సిటీ దరఖాస్తు పరిశీలన,https://www.eenadu.net/archivespage/archivenewsdetails/220075916/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
టీ-కన్సల్ట్‌ సేవల్ని వినియోగించుకోండి,https://www.eenadu.net/archivespage/archivenewsdetails/220075915/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"నేడు, రేపు తేలికపాటి వర్షాలు",https://www.eenadu.net/archivespage/archivenewsdetails/220075914/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
"పారిశ్రామిక పార్కులు, సెజ్‌లలోనే అనుమతి",https://www.eenadu.net/archivespage/archivenewsdetails/220075912/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
దశ దిశలా కొవిడ్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075874/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఒకసారి పిచికారీ... 90 రోజులు పరారీ,https://www.eenadu.net/archivespage/archivenewsdetails/220075861/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కలకంఠి కన్నీరు తుడుస్తూ...,https://www.eenadu.net/archivespage/archivenewsdetails/220075860/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కరోనాపై ‘అతుల్యా’స్త్రం,https://www.eenadu.net/archivespage/archivenewsdetails/220075858/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
చెమట చుక్కలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075857/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఐసోలేషన్‌ వార్డుల కోసం వెదురు ఫర్నిచర్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220075855/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
బీడీలు చుట్టక.. బతుకులు సాగక.!,https://www.eenadu.net/archivespage/archivenewsdetails/220075852/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
విద్యుత్తు తెచ్చిన విపత్తు.. కరోనాతో మరింత చిత్తు,https://www.eenadu.net/archivespage/archivenewsdetails/220075849/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కణ రోగ నిరోధక శక్తి కీలకం,https://www.eenadu.net/archivespage/archivenewsdetails/220075848/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
ఇవి ఊహించని సమస్యలు!,https://www.eenadu.net/archivespage/archivenewsdetails/220075847/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
బండి వెనక బండి.. మూగజీవాల కోసమండి,https://www.eenadu.net/archivespage/archivenewsdetails/220075845/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కీళ్లనొప్పుల మందు రక్షిస్తుందా!,https://www.eenadu.net/archivespage/archivenewsdetails/220075844/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
రుతుపవనాలపై కచ్చితమైన అంచనాలు!,https://www.eenadu.net/archivespage/archivenewsdetails/220075843/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
కడుపున మోసిన తల్లిని... వీపున మోసి,https://www.eenadu.net/archivespage/archivenewsdetails/220075841/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
వారిది కూలి బాధ..  వీరికి ఆకలి వ్యధ,https://www.eenadu.net/archivespage/archivenewsdetails/220075839/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
చిత్ర వార్తలు,https://www.eenadu.net/archivespage/archivenewsdetails/220075837/1-05-2020/ts,https://www.eenadu.net/archivespage/telanganamore/1-05-2020,success
 వైరస్‌ పుట్టింది వుహాన్‌ ప్రయోగశాలలోనే: ట్రంప్‌ ,https://www.eenadu.net/archivespage/archivenewsdetails/220076510/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 ఎవరెస్టు శిఖరంపై 5జీ సేవలు ,https://www.eenadu.net/archivespage/archivenewsdetails/220076509/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 కువైట్‌లో 5 వేల మందికి పాస్‌పోర్టులు ,https://www.eenadu.net/archivespage/archivenewsdetails/220076506/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 పత్రికా రంగాన్ని ఆదుకోండి ,https://www.eenadu.net/archivespage/archivenewsdetails/220076504/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 కరోనా యోధులపై రేపు పూలవర్షం ,https://www.eenadu.net/archivespage/archivenewsdetails/220076502/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 నాందేడ్‌లో గురుద్వారా మూసివేత ,https://www.eenadu.net/archivespage/archivenewsdetails/220076500/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 కర్ణాటకలో మరో 24 కేసులు ,https://www.eenadu.net/archivespage/archivenewsdetails/220076498/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 జో బైడెన్‌పై లైంగిక ఆరోపణలు ,https://www.eenadu.net/archivespage/archivenewsdetails/220076497/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 ఎన్‌ఎస్‌యూఐ జాతీయ కార్యదర్శిగా అనులేఖ ,https://www.eenadu.net/archivespage/archivenewsdetails/220076495/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 మిధాని సీఎండీగా సంజయ్‌ కుమార్‌ ఝా ,https://www.eenadu.net/archivespage/archivenewsdetails/220076494/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 తీర్పులో మార్పుల్లేవు.. జీతాలు చెల్లించాల్సిందే ,https://www.eenadu.net/archivespage/archivenewsdetails/220076491/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
" సిద్ధంగా వైమానిక, నౌకా దళాలు ",https://www.eenadu.net/archivespage/archivenewsdetails/220076490/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 కర్ణాటకలో మరో 24 కేసులు ,https://www.eenadu.net/archivespage/archivenewsdetails/220076488/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
 తరలింపునకు నోడల్‌ అధికారులు వీరే ,https://www.eenadu.net/archivespage/archivenewsdetails/220076446/2-05-2020/nationalnews/,https://www.eenadu.net/archivespage/nationalmore/2-05-2020,success
కరోనాపై వారివి చిల్లర రాజకీయాలు: తలసాని,https://www.eenadu.net/archivespage/archivenewsdetails/220076404/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
ఉద్దవ్‌ ఠాక్రేకు మార్గం సుగమం,https://www.eenadu.net/archivespage/archivenewsdetails/220076402/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
రాజకీయ లబ్ధి కోసమే ప్రతిపక్షాల విమర్శలు: మంత్రి హరీశ్‌రావు,https://www.eenadu.net/archivespage/archivenewsdetails/220076400/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
కోత లేకుండా ధాన్యం కొనాలి,https://www.eenadu.net/archivespage/archivenewsdetails/220076399/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
కేసీఆర్‌ కార్మిక పక్షపాతి,https://www.eenadu.net/archivespage/archivenewsdetails/220076397/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
కార్మికుల సంక్షేమాన్ని విస్మరిస్తున్న ప్రభుత్వాలు,https://www.eenadu.net/archivespage/archivenewsdetails/220076394/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
17 వరకు లాక్‌డౌన్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220076409/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
మాయదారి మహమ్మారి మారుతోందిలా!,https://www.eenadu.net/archivespage/archivenewsdetails/220076396/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
రెడ్‌జోన్లు 6,https://www.eenadu.net/archivespage/archivenewsdetails/220076391/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
సడలింపులు ఉంటాయా?,https://www.eenadu.net/archivespage/archivenewsdetails/220076390/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
సొంతూళ్లకు వలస జీవులు,https://www.eenadu.net/archivespage/archivenewsdetails/220076387/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
రాష్ట్రానికి భారీగా కొత్త అవకాశాలు,https://www.eenadu.net/archivespage/archivenewsdetails/220076381/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
మద్యం విక్రయాలకు అనుమతి,https://www.eenadu.net/archivespage/archivenewsdetails/220076380/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
తగ్గిన వంట గ్యాస్‌ సిలిండరు ధర,https://www.eenadu.net/archivespage/archivenewsdetails/220076378/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
పారిశ్రామిక ఉద్దీపనకు సాహసోపేత నిర్ణయాలు,https://www.eenadu.net/archivespage/archivenewsdetails/220076376/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
లక్షణాలున్న వారికే పరీక్షలు,https://www.eenadu.net/archivespage/archivenewsdetails/220076373/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
తెలుగు రాష్ట్రాల హైకోర్టులకు నలుగురు న్యాయమూర్తులు,https://www.eenadu.net/archivespage/archivenewsdetails/220076371/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
‘కొండపోచమ్మ’కు తొలగిన అడ్డంకులు,https://www.eenadu.net/archivespage/archivenewsdetails/220076368/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
2 ఏళ్లు,https://www.eenadu.net/archivespage/archivenewsdetails/220076366/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
ప్రత్యేక రైళ్లలో వెళ్లొచ్చు,https://www.eenadu.net/archivespage/archivenewsdetails/220076364/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
కొత్త కేసులు లేకుంటే..21రోజుల్లో గ్రీన్‌ జోన్‌,https://www.eenadu.net/archivespage/archivenewsdetails/220076359/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
"రూ.రెండు కోట్ల విలువైన శానిటైజర్‌, మాస్క్‌ల పంపిణీ",https://www.eenadu.net/archivespage/archivenewsdetails/220076357/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
మరో 2 వేల మరణాలు,https://www.eenadu.net/archivespage/archivenewsdetails/220076356/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
35 వేలు దాటిన కేసులు,https://www.eenadu.net/archivespage/archivenewsdetails/220076353/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
ప్రపంచంలోనే అతిపెద్ద తరలింపు!,https://www.eenadu.net/archivespage/archivenewsdetails/220076351/2-05-2020/home,https://www.eenadu.net/archivespage/more/2-05-2020,success
