finalmatrix,url,status
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057696/529/d/1-04-2020,success
"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057693/529/d/1-04-2020,success
"[0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057692/529/d/1-04-2020,success
"[0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057690/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057688/529/d/1-04-2020,success
"[2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057686/529/d/1-04-2020,success
"[2, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057685/529/d/1-04-2020,success
"[4, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057683/529/d/1-04-2020,success
"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057682/529/d/1-04-2020,success
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057681/529/d/1-04-2020,success
"[0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057679/529/d/1-04-2020,success
"[0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057677/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",https://www.eenadu.net/archivespage/districtnewsdetails/220057675/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",https://www.eenadu.net/archivespage/districtnewsdetails/220057674/529/d/1-04-2020,success
"[5, 1, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057672/529/d/1-04-2020,success
"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",https://www.eenadu.net/archivespage/districtnewsdetails/220057592/529/d/1-04-2020,success
"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057591/529/d/1-04-2020,success
"[0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057589/529/d/1-04-2020,success
"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057588/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057586/529/d/1-04-2020,success
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057585/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057582/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057581/529/d/1-04-2020,success
"[5, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057580/529/d/1-04-2020,success
"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057579/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057577/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057566/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057565/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057563/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057562/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057560/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057558/529/d/1-04-2020,success
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",https://www.eenadu.net/archivespage/districtnewsdetails/220057555/529/d/1-04-2020,success
