valasa,kaarmi,andolana,poli,svastha,road,dharna,kooli,nirasana,vyaktham,asanthrupthi,baitayi,vethanalu,vetha,baadha,url,status
7,8,8,8,5,2,0,6,0,0,0,1,3,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079388/7-05-2020/ap,success
1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079383/7-05-2020/ap,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079379/7-05-2020/ap,success
0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079372/7-05-2020/ap,success
0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079366/7-05-2020/ap,success
4,0,0,0,1,0,0,6,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079361/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079356/7-05-2020/ap,success
0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079349/7-05-2020/ap,success
1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220079339/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220079329/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079325/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079322/7-05-2020/ap,success
1,0,0,0,3,0,0,4,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220079317/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079314/7-05-2020/ap,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079480/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079479/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079477/7-05-2020/ap,success
0,0,1,0,0,0,0,1,2,1,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220079475/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079474/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079473/7-05-2020/ap,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079472/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079471/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079469/7-05-2020/ap,success
2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079467/7-05-2020/ap,success
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079465/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079463/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079462/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220079461/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079460/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079458/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079457/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079453/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079451/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079450/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079447/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079445/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079444/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220079359/7-05-2020/ap,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079354/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079353/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079344/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079340/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079335/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079338/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079328/7-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079332/7-05-2020/ap,success
0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,https://www.eenadu.net/archivespage/archivenewsdetails/220079642/7-05-2020/cinema/,success
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079112/7-05-2020/cinema/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079106/7-05-2020/cinema/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079103/7-05-2020/cinema/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079094/7-05-2020/cinema/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.eenadu.net/archivespage/archivenewsdetails/120061037/7-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/120061035/7-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120061027/7-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120061023/7-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120061033/7-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220077924/5-05-2020/sports/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220077919/5-05-2020/sports/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220077916/5-05-2020/sports/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220077913/5-05-2020/sports/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220077912/5-05-2020/sports/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220078027/5-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220078024/5-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220078014/5-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220078012/5-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080090/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080088/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080084/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080086/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080082/8-05-2020/ap,success
0,0,0,11,3,1,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080142/8-05-2020/ap,success
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080131/8-05-2020/ap,success
0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080128/8-05-2020/ap,success
1,0,0,3,1,0,0,0,0,2,0,0,0,0,5,https://www.eenadu.net/archivespage/archivenewsdetails/220080123/8-05-2020/ap,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080113/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080110/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080108/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080107/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080102/8-05-2020/ap,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080097/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080105/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080096/8-05-2020/ap,success
0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,https://www.eenadu.net/archivespage/archivenewsdetails/220080095/8-05-2020/ap,success
0,2,0,2,0,1,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080094/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080093/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080092/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080089/8-05-2020/ap,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080087/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080083/8-05-2020/ap,success
1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080080/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080189/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080186/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080183/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080181/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080180/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080174/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080171/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080169/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080167/8-05-2020/ap,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080165/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080163/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080161/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080159/8-05-2020/ap,success
0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080156/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080154/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080153/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080152/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080150/8-05-2020/ap,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080075/8-05-2020/ap,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080074/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080073/8-05-2020/ap,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080070/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080065/8-05-2020/ap,success
1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080063/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080062/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080060/8-05-2020/ap,success
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060566/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060563/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060560/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060558/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060557/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/120060614/6-05-2020/featurepage/n,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079107/7-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220079101/7-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079098/7-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079097/7-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079095/7-05-2020/business/,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220079088/7-05-2020/business/,success
0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220080236/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080162/8-05-2020/home,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080234/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080090/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080086/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080082/8-05-2020/home,success
0,0,0,9,2,1,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080143/8-05-2020/home,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080140/8-05-2020/home,success
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080141/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080139/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080137/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080136/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080135/8-05-2020/home,success
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080133/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080130/8-05-2020/home,success
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080129/8-05-2020/home,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,https://www.eenadu.net/archivespage/archivenewsdetails/220080127/8-05-2020/home,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080121/8-05-2020/home,success
2,2,0,5,0,0,0,7,1,1,1,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080115/8-05-2020/home,success
3,0,0,0,0,0,0,2,0,0,0,0,0,0,3,https://www.eenadu.net/archivespage/archivenewsdetails/220080112/8-05-2020/home,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080111/8-05-2020/home,success
0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,https://www.eenadu.net/archivespage/archivenewsdetails/220080106/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080103/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080101/8-05-2020/home,success
5,8,1,7,0,0,0,2,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080100/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080099/8-05-2020/home,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080098/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080226/8-05-2020/home,success
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080223/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080219/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080216/8-05-2020/home,success
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080214/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080212/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080210/8-05-2020/home,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080207/8-05-2020/home,success
0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080204/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080202/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080200/8-05-2020/home,success
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080195/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080194/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080192/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080191/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080190/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080188/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080187/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,https://www.eenadu.net/archivespage/archivenewsdetails/220080185/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080184/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080182/8-05-2020/home,success
1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080179/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080176/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080175/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080173/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080172/8-05-2020/home,success
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080170/8-05-2020/home,success
0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080168/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080166/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080164/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080162/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080160/8-05-2020/home,success
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080158/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080155/8-05-2020/home,success
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080232/8-05-2020/home,success
0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080230/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080229/8-05-2020/home,success
0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,https://www.eenadu.net/archivespage/archivenewsdetails/220080228/8-05-2020/home,success
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080222/8-05-2020/home,success
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080218/8-05-2020/home,success
0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,https://www.eenadu.net/archivespage/archivenewsdetails/220080209/8-05-2020/home,success
