Category,Headline,Link,Date,Month,Year
Opinion,"Weaker, later",https://www.thehindu.com/todays-paper/tp-opinion/weaker-later/article31222742.ece,1,04,2020
Opinion,Step up,https://www.thehindu.com/todays-paper/tp-opinion/step-up/article31222741.ece,1,04,2020
Opinion,"Welcomed then, stigmatised now",https://www.thehindu.com/todays-paper/tp-opinion/welcomed-then-stigmatised-now/article31222755.ece,1,04,2020
Opinion,Jyoti Basu shot at in Patna.,https://www.thehindu.com/todays-paper/tp-opinion/jyoti-basu-shot-at-in-patna/article31222750.ece,1,04,2020
Business,Bricks fall apart for construction sector,https://www.thehindu.com/todays-paper/tp-business/bricks-fall-apart-for-construction-sector/article31222725.ece,1,04,2020
Business,"Consumers find buying goods from stores easier than online, says survey",https://www.thehindu.com/todays-paper/tp-business/consumers-find-buying-goods-easier-from-stores-than-online-says-survey/article31222727.ece,1,04,2020
Business,IndusInd deposit base drops up to 11%,https://www.thehindu.com/todays-paper/tp-business/indusind-deposit-base-drops-up-to-11/article31222734.ece,1,04,2020
Business,Construction halt to hit L&T revenue,https://www.thehindu.com/todays-paper/tp-business/construction-halt-to-hit-lt-revenue/article31222732.ece,1,04,2020
Business,"IDBI Bank, IDFC First Bank implement EMI moratorium",https://www.thehindu.com/todays-paper/tp-business/idbi-bank-idfc-first-implement-moratorium/article31222731.ece,1,04,2020
Business,Centre to borrow 63% of gross in first half of fiscal,https://www.thehindu.com/todays-paper/tp-business/centre-to-borrow-rs-488-lakh-cr-in-first-half/article31222738.ece,1,04,2020
Business,Taipa calls for boosting telecom network capacity,https://www.thehindu.com/todays-paper/tp-business/taipa-calls-for-boosting-telecom-network-capacity/article31222733.ece,1,04,2020
Business,"Indian Bank, IOB slash lending rates",https://www.thehindu.com/todays-paper/tp-business/indian-bank-iob-slash-lending-rates/article31222735.ece,1,04,2020
Business,Core sector growth up 5.5% in February,https://www.thehindu.com/todays-paper/tp-business/core-sector-growth-up-55-in-feb/article31222737.ece,1,04,2020
Business,"Lakshminarayanan is MD, Sundaram Home Finance",https://www.thehindu.com/todays-paper/tp-business/lakshminarayanan-is-md-sundaram-home-finance/article31222736.ece,1,04,2020
Business,BPCL bid date extended to June 13,https://www.thehindu.com/todays-paper/tp-business/bpcl-bid-date-extended-to-june-13/article31222729.ece,1,04,2020
Business,Mallya again offers to repay Kingfisher dues,https://www.thehindu.com/todays-paper/tp-business/mallya-again-offers-to-repay-kingfisher-dues/article31222728.ece,1,04,2020
Sport,‘Have to educate people and save lives’,https://www.thehindu.com/todays-paper/tp-sports/have-to-educate-people-and-save-lives/article31222881.ece,1,04,2020
Sport,Sania joins hands with NGO to help the needy,https://www.thehindu.com/todays-paper/tp-sports/sania-joins-hands-with-ngo-to-help-the-needy/article31222922.ece,1,04,2020
Sport,How Australia was the start of something special for India — and one Indian,https://www.thehindu.com/todays-paper/tp-sports/how-australia-was-the-start-of-something-special-for-india-and-one-indian/article31222855.ece,1,04,2020
Sport,Crisis deepens in AICF as president removes secretary,https://www.thehindu.com/todays-paper/tp-sports/crisis-deepens-in-aicf-as-president-removes-secretary/article31222915.ece,1,04,2020
Sport,BWF freezes rankings,https://www.thehindu.com/todays-paper/tp-sports/bwf-freezes-rankings/article31222914.ece,1,04,2020
Sport,Bindra for revising Olympic selection,https://www.thehindu.com/todays-paper/tp-sports/bindra-for-revising-olympic-selection/article31222920.ece,1,04,2020
Sport,The Hundred: ticket sales postponed,https://www.thehindu.com/todays-paper/tp-sports/the-hundred-ticket-sales-postponed/article31222916.ece,1,04,2020
Sport,Social distancing in snow: Federer practises trick shots,https://www.thehindu.com/todays-paper/tp-sports/social-distancing-in-snow-federer-practises-trick-shots/article31222859.ece,1,04,2020
Sport,Mithali Raj joins fight against COVID 19 with Rs 10 lakh donation,https://www.thehindu.com/todays-paper/tp-sports/mithali-raj-joins-fight-against-covid-19-with-rs-10-lakh-donation/article31222874.ece,1,04,2020
Miscellaneous,Search for Self identity,https://www.thehindu.com/todays-paper/tp-miscellaneous/search-for-self-identity/article31222850.ece,1,04,2020
Miscellaneous,"Sudoku - April 1, 2020",https://www.thehindu.com/todays-paper/tp-miscellaneous/sudoku-april-1-2020/article31223662.ece,1,04,2020
Others,"Working with inadequate safety gear, say CATS ambulance staff",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/working-with-inadequate-safety-gear-say-cats-ambulance-staff/article31223051.ece,1,04,2020
Others,Dilshad Garden for stricter lockdown steps,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/dilshad-garden-for-stricter-lockdown-steps/article31223062.ece,1,04,2020
Others,Capital reports 23 COVID-19 cases,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/capital-reports-23-covid-19-cases/article31223057.ece,1,04,2020
Others,Defiant migrants ready to confront anything that comes their way,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/defiant-migrants-ready-to-confront-anything-that-comes-their-way/article31223054.ece,1,04,2020
Others,DMRC running 2 trains daily to keep system ‘healthy and functional’,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/dmrc-running-2-trains-daily-to-keep-system-healthy-and-functional/article31223059.ece,1,04,2020
Others,"Relief camps’ inmates feel trapped, want to return",https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/relief-camps-inmates-feel-trapped-want-to-return/article31223049.ece,1,04,2020
Others,Delhi govt. to feed 10-12 lakh from today,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/delhi-govt-to-feed-10-12-lakh-from-today/article31223055.ece,1,04,2020
Others,HC panel eases criteria for release of undertrials,https://www.thehindu.com/todays-paper/tp-miscellaneous/tp-others/hc-panel-eases-criteria-for-release-of-undertrials/article31223046.ece,1,04,2020
Front Page,Tablighi Jamaat headquarters cleared,https://www.thehindu.com/todays-paper/tablighi-jamaat-headquarters-cleared/article31232225.ece,2,04,2020
Front Page,India sees a sharp spike in infections,https://www.thehindu.com/todays-paper/india-sees-a-sharp-spike-in-infections/article31232217.ece,2,04,2020
Front Page,Centre defines J&K domicile rules,https://www.thehindu.com/todays-paper/centre-defines-jk-domicile-rules/article31232221.ece,2,04,2020
Front Page,Doctor assaulted over death of COVID-19 patient,https://www.thehindu.com/todays-paper/doctor-assaulted-over-death-of-covid-19-patient/article31232494.ece,2,04,2020
Front Page,Police intercept container trucks packed with migrants,https://www.thehindu.com/todays-paper/police-intercept-container-trucks-packed-with-migrants/article31232309.ece,2,04,2020
Front Page,67 test positive in a single day,https://www.thehindu.com/todays-paper/67-test-positive-in-a-single-day/article31232210.ece,2,04,2020
Front Page,"One dead, four critical after consuming sanitiser chemical",https://www.thehindu.com/todays-paper/one-dead-four-critical-after-consuming-sanitiser-chemical/article31232188.ece,2,04,2020
Front Page,110 new cases from Delhi event in T.N.,https://www.thehindu.com/todays-paper/110-new-cases-from-delhi-event-in-tn/article31232219.ece,2,04,2020
Front Page,Facility for migrants in U.P. district awaits first occupant,https://www.thehindu.com/todays-paper/facility-for-migrants-in-up-district-awaits-first-occupant/article31232433.ece,2,04,2020
Front Page,"State reports 24 new positive cases, 12 from Kasaragod",https://www.thehindu.com/todays-paper/state-reports-24-new-positive-cases-12-from-kasaragod/article31232547.ece,2,04,2020
