Category,Headline,Link,Date,Month,Year
unknown,"Kotak Bank, PSU lenders cut rates",http://timesofindia.indiatimes.com//business/india-business/kotak-bank-psu-lenders-cut-rates/articleshow/74921582.cms,1,04,2020
unknown,Bihar government seals borders,http://timesofindia.indiatimes.com//city/patna/bihar-govt-seals-borders/articleshow/74919473.cms,1,04,2020
unknown,Bihar: Jail inmates interact with kin via video conferencing,http://timesofindia.indiatimes.com//city/patna/jail-inmates-interact-with-kin-via-video-conferencing/articleshow/74919251.cms,1,04,2020
unknown,"In Bihar, youth sounds ‘Covid alert’, lynched",http://timesofindia.indiatimes.com//city/patna/sitamarhi-youths-death-rakes-up-row/articleshow/74919441.cms,1,04,2020
unknown,"E-tailers eye railways, India Post for essentials",http://timesofindia.indiatimes.com//business/india-business/e-tailers-eye-rlys-india-post-for-essentials/articleshow/74921530.cms,1,04,2020
unknown,Steadview funding values Nykaa at $1.2bn,http://timesofindia.indiatimes.com//business/india-business/steadview-funding-values-nykaa-at-1-2bn/articleshow/74921497.cms,1,04,2020
unknown,No entry without medical check-up: Villagers to migrants,http://timesofindia.indiatimes.com//city/patna/no-entry-without-medical-check-up-villagers-to-migrants/articleshow/74919429.cms,1,04,2020
unknown,Dist panchayat to form a disaster management force,http://timesofindia.indiatimes.com//city/thiruvananthapuram/dist-panchayat-to-form-a-disaster-management-force/articleshow/74919968.cms,1,04,2020
unknown,Four non-functional ventilators of civil hospital to be moved to CMCH,http://timesofindia.indiatimes.com//city/ludhiana/four-non-functional-ventilators-of-civil-hospital-to-be-moved-to-cmch/articleshow/74918994.cms,1,04,2020
unknown,Man out of quarantine centre dispels false beliefs,http://timesofindia.indiatimes.com//city/vadodara/man-out-of-quarantine-centre-dispels-false-beliefs/articleshow/74919188.cms,1,04,2020
unknown,"After Covid, cos will strive for ‘best place to be human’ tag",http://timesofindia.indiatimes.com//business/india-business/after-covid-cos-will-strive-for-best-place-to-be-human-tag/articleshow/74921596.cms,1,04,2020
unknown,"We’re ready to serve but need protective gear, staff: Docs",http://timesofindia.indiatimes.com//city/nagpur/were-ready-to-serve-but-need-protective-gear-staff-docs/articleshow/74920766.cms,1,04,2020
unknown,"Sunil, Lakshmi Mittal cos commit Rs 100cr aid each",http://timesofindia.indiatimes.com//business/india-business/sunil-lakshmi-mittal-cos-commit-rs-100cr-aid-each/articleshow/74921537.cms,1,04,2020
unknown,Staff of Patna University dispensary on toes,http://timesofindia.indiatimes.com//city/patna/staff-of-pu-dispensary-on-toes/articleshow/74919579.cms,1,04,2020
unknown,Bihar: App tracks movement of migrants,http://timesofindia.indiatimes.com//city/patna/app-tracks-movement-of-migrants/articleshow/74919502.cms,1,04,2020
unknown,"Click on weblink to get veggies, groceries delivered at doorstep",http://timesofindia.indiatimes.com//city/agra/click-on-weblink-to-get-veggies-groceries-delivered-at-doorstep/articleshow/74919952.cms,1,04,2020
unknown,22 lakh health workers to get Rs 50 lakh cover from New India,http://timesofindia.indiatimes.com//business/india-business/22l-health-workers-to-get-rs-50l-cover-from-new-india/articleshow/74921558.cms,1,04,2020
unknown,"Patna: In times of coronavirus, telemedicine comes to patients’ rescue",http://timesofindia.indiatimes.com//city/patna/in-times-of-corona-telemedicine-comes-to-patients-rescue/articleshow/74919550.cms,1,04,2020
